book	chapter	verse	latin_incipit	english_translation
2Mc	13	24	Machabium amplexatus est	He embraced Maccabeus and made him commander and chief from Ptolemais as far as the Gerrenians. The Greek says: \"He left Judas as military commander from Ptolemais as far as the principality of the Gerrheni, that he should administer those regions in Antiochus's name as a kind of viceroy.\" Lapide notes: this is a remarkable outcome — Judas, who had been hunted as a rebel, now received from the king himself a formal commission as commander and viceroy over a vast territory.
2Mc	13	25	Ut autem venit Ptolemaidam	When he came to Ptolemais, the people of Ptolemais were indignant at the treaties, being very angry, and wishing that the terms might be broken. The people of Ptolemais were angry at Antiochus's concessions to the Jews, fearing either that the now-stronger Jews would become insolent, break the peace treaty, and attack them and neighbouring regions as former subjects of Judas; or that the Ptolemaeans themselves, as subjects now of Judas the viceroy, would be compelled to join his rebellion against the king. For the Ptolemaeans were ancient enemies of the Jews, as is evident from the fact that they had treacherously captured and killed Jonathan, Judas's brother (1 Maccabees 12:48).
2Mc	13	26	Tunc ascendit Lysias tribunal	Then Lysias mounted the tribunal, and made the best defence he could, and having persuaded them, returned to Antioch. Lysias mounted the tribunal — a raised platform from which he could be seen and heard by all — and explained why the peace treaty had been concluded with Judas and the Jews (namely, because it was expedient for the king and for the Ptolemaeans themselves to cultivate peace with the Jews as very brave, most fortunate, most just, and most faithful men), thus calming the tumultuous crowd. So the expedition of the king proceeded and returned in this manner.
2Mc	14	1	Post triennii vero spatium	After the space of three years, Judas and they that were with him received information that Demetrius the son of Seleucus, entering by the port of Tripoli with a powerful army and a fleet. Demetrius I Soter, son of Seleucus IV Philopator, was the rightful heir to the Syrian throne; his uncle Antiochus Epiphanes had seized the kingdom while Demetrius was held hostage at Rome (see 1 Maccabees 7:1). He escaped from Rome, landed at Tripoli in Syria, and seized the kingdom, killing both Eupator and Lysias. Lapide narrates the political history at length, explaining how Demetrius was the nephew-claimant and why the Romans had refused him permission to leave Rome.
2Mc	14	3	Alcimus autem qui fuerat summus sacerdos	But Alcimus, who had been the high priest, and had voluntarily defiled himself in the time of mixing with the Gentiles. On this Alcimus the pseudopontifex and traitor, Lapide refers to Book I, chapter 7, verse 7. He had voluntarily been contaminated in the time of the commingling (when Antiochus Epiphanes commanded the Jews to mingle with the Gentiles and apostatize from Judaism to Gentilism), and at that time Alcimus apostatized. Consequently, he was excluded from the temple by the Jews as an apostate, and Judas Maccabeus functioning as pontiff and ruler would not in any way tolerate Alcimus as a rival. Alcimus therefore petitioned Demetrius to send Nicanor against Judas and confer the pontificate upon himself.
2Mc	14	4	Offerens ei coronam auream	Bringing to him (Demetrius) a golden crown and a palm. The golden crown was with which he congratulated the new king Demetrius on his new kingdom. The palm was with which he wished him victory against Judas and other enemies. And branches from the olive tree, with which he was begging for peace — for the olive is the symbol of peace; but this sacrilegious man had taken these branches from the temple.
2Mc	14	6	Ipsi qui dicuntur Assidaei	Those who are called Assideans, whose leader is Judas Maccabeus. Hence it is clear that Judas was by religion and piety an Assidaean — indeed the chief and leader of the Assidaeans. On who the Assidaeans were, Lapide refers to his treatment in Book I, chapter 7, verse 13.
2Mc	14	18	Nicanor tamen audiens virtutem	Nicanor, however, hearing of the courage of the men of Judas, and the great bravery they had shown in fighting for their country, was afraid to try the matter by the sword. He feared to fight Judas in pitched battle and be defeated and cut down; therefore he sent ambassadors for the purpose of making peace, and made peace with him.
2Mc	14	24	Habebat autem Judam semper	But he always had Judas in high estimation, and was inclined towards the man. The Greek says ἐκ προσώπου, \"in the face,\" meaning Nicanor always had Judas before his eyes as a friend and familiar. Others interpret the Greek contrarily: Nicanor outwardly simulated friendship for Judas, but inwardly hated him as a most formidable military leader whom he could not equal; therefore he persuaded him to take a wife so that through her he might become effeminate and lay down his martial spirit — as Samson was effeminated and deprived of his strength by his Delilah. But this contrary sense conflicts with the Vulgate, which says: \"He had Judas dear from his heart.\"
2Mc	14	25	Rogavitque eum uxorem ducere	And he requested him to take a wife, and to have children. So that he might beget offspring like himself, and transfuse his strength and martial virtue into them; for as the lyric poet (Horace, IV Carm. ode iv) says: \"The brave are born of the brave and good. / In steers and steeds is found the blood / of sires; the fierce eagle does not breed / the unwarlike dove.\" Gorionides adds that Judas from his wife fathered a male son; but he seems to have died soon, like Judas himself who fell in battle the following year; for no mention of his son appears in Scripture.
2Mc	14	26	Alcimus autem videns	But Alcimus, seeing the favour shown to Judas, and the covenant that had been made, came to Demetrius, and told him that Nicanor was designing things against the state, for he had appointed Judas, a traitor to his kingdom, to be his successor. Alcimus, envious of the friendship between Judas and Nicanor, accused Nicanor to King Demetrius. The king, angered, commanded Nicanor to capture Judas and send him to him as a prisoner. Demetrius then sent Nicanor a harsh letter commanding him to take Judas captive; Nicanor, upon receiving this letter, was troubled and grieved to violate the treaty he had made with Judas.
2Mc	14	31	Fortiter a viro preventum	Generously anticipated by the man (Judas). The Greek has \"generously\" — for it is the mark of a noble man prudently to foresee future plots and perils, to guard against them, and to place himself and his affairs in safety, as Judas did here.
2Mc	14	37	Razias autem quidam de senioribus	But one Razias, one of the ancients of Jerusalem (that is, one of the senators and chief men of Jerusalem), who for his great affection towards them was called the father of the Jews. On this verse Lapide begins one of his longest discussions in the commentary on 2 Maccabees — concerning the suicide of Razias and its moral evaluation.
2Mc	14	38	Hic multis temporibus continentiae	This man, in the times of the commingling, had kept his purpose of continency in Judaism. \"Continency\" means either continence in the strict sense (celibacy), or more probably continency in the true faith and worship of God — that is, Razias always maintained himself in Judaism and ancestral religion, and had not commixed with the many who apostatized under Epiphanes. This is the meaning of the Greek ἁγνισμοῦ (incommixtionis) — persevering constancy even unto death in Judaism.
2Mc	14	40	Putabat enim si illum decepisset	For he thought, if he had seized him, he would have inflicted great punishment on him. Salianus considers we should read \"cepisset\" (had captured him); for the Greek says εἰ αὐτόν, meaning \"if he had captured him.\"
2Mc	14	42	Eligens nobiliter mori potius	Choosing rather to die nobly, than to fall into the hands of the wicked, and to suffer abuses unworthy of his noble birth — for Razias was born of noble parents. The Greek says: \"And be treated with unworthy indignities, contrary to his own nobility.\" This was the intention of Razias, as it was that of other nobles of this world, who consider it more noble to die than to suffer unworthy mockery. But the sense of the faithful and Christians — especially Apostles and martyrs — is different: \"They went from the presence of the council, rejoicing that they were counted worthy to suffer reproach for the name of Jesus\" (Acts 5:41).
2Mc	14	44	Venit per mediam cervicem	He fell through the middle of his neck. The Greek says through the middle of his belly — that is, he fell upon the ground not headlong but on his belly, so that the middle of his neck struck the ground. Thus Razias killed himself three times: first he stabbed himself with a sword; second, he threw himself from the wall; third, he cast his bowels with both hands into the crowd.
2Mc	15	1	Nicanor autem ut comperit	Nicanor, having received intelligence that Judas was in the places of Samaria, thought to set on him in perfect security upon the Sabbath day. Nicanor presumed that the Jews by reason of the religious repose of the Sabbath commanded by God would not fight on that day, but would allow themselves to be slaughtered.
2Mc	15	5	At ille ait et ego potens sum	But he said: And I am mighty upon the earth, who command arms to be taken up, and affairs of the king to be dispatched. Nevertheless he did not accomplish his purpose. Lapide comments: see here the blasphemous act of Nicanor, by which he equates himself with God — as if to say: God rules in his heaven; but I rule on earth, and command you, O Jews whom I have forced to follow my camp, to fight on the Sabbath against Judas and the Jews your kinsmen. His blasphemous self-assertion stirred the anger both of the Jews in his camp (who refused to obey) and of God, who inflamed Nicanor's anger so that he was cut down, decapitated, and hanged by Judas. Similar arrogance is displayed by Mezentius the atheist in Virgil (Aeneid X): \"My right hand is my God, and the spear I hurl\" — and by Capeneus in Statius (Thebaid II and X).
2Mc	15	9	Et allocutus eos de Lege et Prophetis	And allocuting them from the Law and the Prophets, and putting them in mind of the battles they had fought before, he made them more prompt. That is, citing sentences from Sacred Scripture by which God promises certain triumph to those who rightly worship and invoke him (Deuteronomy 26 and elsewhere). Bringing to their mind the victories God had already given them, Judas both established in them the firm hope of victory and increased their military ardour.
2Mc	15	11	Singulos autem illorum armavit	But he armed each one of them, not with protection of shield and lance, but with the best speeches and exhortations, and the telling of a trustworthy dream, through which he made all glad. \"A trustworthy dream\" — the Greek has ὅναρ (somnium = a dream) but another reading has ὅρασις (= true vision, which was not so much a dream as truth itself). So Homer (Iliad XV) writes: \"not an empty and false dream but a solid and true one.\" This allows the opinion that Judas truly saw with his eyes Onias and Jeremias, and truly received from him the golden sword — but Lapide regards this as untrue; it was an imaginary vision during sleep, signified by the word ὄναρ (somnium); and if he had truly received a real sword, he would have shown it to his companions to animate them, which Scripture does not record. Thus Sanchez.
2Mc	15	12	Erat autem hujuscemodi visus	Now the vision was in this manner: Onias, who had been high priest, a good and virtuous man, modest in his looks, gentle in his manners, beautiful in speech, and who from a child was exercised in virtues, stretching forth his hands, prayed for all the people of the Jews. Onias, who was known to Judas from his face and appearance, is seen in his dream praying with extended hands. Onias had been high priest eleven years before, extruded by his brother Jason who purchased the pontificate from Antiochus Epiphanes, and later murdered by Andronicus at the instigation of Menelaus (chapter 4:34). Question: do the souls in Purgatory pray for us? Lapide cites those who affirm (Richardus, Gabriel, Medina) and those who deny (St. Thomas, Alensis, Abulensis, St. Antoninus, Sylvester, Navarrus). He concludes with Suarez (De Oratione in communi I, cap. x, near end): if anyone invokes souls in Purgatory, piously believing they hear him, he does not sin, because he acts from pious credulity and affection, and exposes himself to no danger; because if perhaps it is otherwise and those souls do not receive such prayers, nonetheless his prayer will return into his own bosom. And perhaps it is even true that those souls, at least when they become blessed, know all the prayers directed to them throughout the whole time they were in Purgatory, and are moved thereby to intercede for those who prayed for them.
2Mc	15	13	Post hoc apparuisse et alium	After this there appeared also another man, admirable for age and glory, and surrounded by great beauty and majesty. Judas did not recognise Jeremias, since the prophet had died four hundred years before; he therefore asked Onias (known to him) who that august and venerable man was; and Onias answered.
2Mc	15	14	Respondentem vero Oniam dixisse	And Onias answering, said: This is a lover of his brethren, and of the people of Israel; this is he that prayeth much for the people, and for all the holy city, Jeremias the prophet of God. Jeremias appeared to Judas in preference to Isaiah, Amos, Jonah, and the other prophets, because he himself with immense zeal had prophesied for forty-five years labouring for the salvation of Israel, striving to prevent the destruction of his nation — which however, on account of the enormity of its sins and its refusal to hear his sound counsels, he was unable to prevent from the capture and burning of Jerusalem by the Chaldeans. For this reason he suffered many harsh and bitter things from the Jews himself, as Lapide has explained throughout his commentary on Jeremiah.
2Mc	15	16	Accipe sanctum gladium	Accept this holy sword, a gift from God, with which thou shalt overthrow the adversaries of my people Israel. Not truly and really did Jeremias give Judas a sword, as Lapide says. For this was a dream and symbolic vision in which it seemed to Judas that he was receiving a sword from Jeremias, so that he and his companions might be animated for battle and might conceive the certain hope of victory, since God was fighting with them and through them against the impious and blasphemous Nicanor. So also the sword was not of iron (as swords used in war by men) but of gold, as being celestial and divine — for divine things are golden; gold, the most precious and splendid of metals, represents God and God's most august gifts. Note: \"a holy sword\" — that is, blessed. The custom has prevailed that leaders and soldiers have their standards and arms blessed by bishops and priests, both that through the prayers and blessing of the Church they may be more efficacious for victory, and to drive away magic arts by which enemies often make themselves invulnerable with the help of the devil, as we have experienced in the German war. St. Louis had his standard blessed by the Bishop of Paris before the crusade. So also Ithalius won a chariot race after St. Hilarion had blessed his horses (St. Jerome, Vita Hilarionis). Lapide cites extensively from Gretserus (De Benedictionibus and De Cruce) on the custom of blessing armies and of the Crusades, and from the Roman Ritual.
2Mc	15	27	Manu quidem pugnantes	Fighting with their hands, but praying to the Lord with their hearts, they slew not less than thirty-five thousand, magnificently delighting in the presence of God. Josephus gives nine thousand; Gorionides thirty thousand. The text says thirty-five thousand. All were killed or put to flight.
2Mc	15	28	Cumque cessassent et cum gaudio	And when they had ceased, and were returning with joy, they understood that Nicanor had fallen with his armour. Gorionides gives a slightly different account (III, xxii): \"Judas saw in the very battle Nicanor with drawn sword in hand, and crying out said: Against you, O Nicanor. And as he ran against him in the force of his spirit, Nicanor turned his shoulder and fled from the face of Judas, and Judas caught him and struck him with his sword, and cut him in two parts, casting him down to the earth.\"
2Mc	15	29	Facto itaque clamore	So they, making a great noise, and a tumult, blessed the Lord Almighty in their native tongue. \"In the native tongue\" — that is, in the Hebrew language, singing Davidic Psalms appointed for victory and thanksgiving; or \"native\" means with a brave and generous voice befitting strong and victorious men (Salianus).
2Mc	15	34	Omnes igitur coeli	All therefore, blessing the Lord of heaven, said: Blessed be he that hath kept his own place undefiled. \"Lord of heaven\" (coeli) is better referred to \"Lord\" — that is, all the Jews blessed God who is the Lord of heaven; hence the Greek reads: \"They blessed the Lord in heaven,\" that is, with loud voices crying out to heaven.
2Mc	15	37	Habere autem celebritatem	And they decreed that this day should be kept yearly, being the thirteenth of Adar (which is said in the Syrian tongue to be the day before Mardochai's day). Adar corresponds to February. So the feast of the slaying of Nicanor, instituted on 13 Adar, came the day before the feast of Lots (Purim) which Mardochai and Esther instituted to be celebrated on 14 and 15 Adar in memory of Israel's liberation from the slaughter decreed by Aman (Esther 9:17, 21, 31). Therefore the fast which had been imposed on the Jews before the feast of Lots was either abolished by this triumphant feast of Nicanor's defeat, or transferred to another day. Lapide notes the textual issue raised by Ribera (De Templo V, xvii): the correct reading is \"the thirteenth day of the month (Adar, as it is called in the Syrian tongue), the day before Mardochai's day\" — with \"Adar\" in parenthesis and \"Syrian\" not referring to the name of the feast but to the name of the month.
2Mc	15	38	Ego quoque in his faciam	Therefore I will here make an end of my discourse. If it is well composed and as the story required, that is what I desired; but if it is not so perfect, it must be pardoned me. The author of this book (Judas the Essene) here ends the history because his purpose was to narrate only the heroic deeds of Judas Maccabeus up to his glorious victory over Nicanor and the feast instituted for this occasion; so that the Jews in Egypt (to whom he wrote this book, as is clear from its beginning) might celebrate the same feast there. Thus St. Thomas.
2Mc	15	39	Sin autem minus digne	But if it is not so perfect, it must be pardoned me. The author tacitly asks pardon not for any lapse, error, or falsehood (which is impossible in a hagiographer who was the organ and instrument of the Holy Spirit), but for his style and phrasing, if it should seem to anyone less elegant and polished. For the Holy Spirit assisted the hagiographers and directed them so that they never departed from the truth and always conceived the true meaning in their minds, but allowed them to write it in their own words, style, and phrasing. Hence Isaiah's style is more elegant and beautiful than that of the other Prophets, because he as a man of noble rank, learned and cultivated, had by study imbibed a more elegant style. The Holy Spirit accommodates himself in phrasing to his scribe as to an instrument. The author therefore, though himself elegant and eloquent, from modesty asks pardon if \"less worthily\" (Greek: \"if more thinly and feebly\" — i.e., less worthy, grave, and elegant than the dignity of the divine history or the cultivated taste of learned readers will desire) he has written.
2Mc	15	40	Sicut enim vinum semper	For as it is hurtful to drink wine always, or always water, but pleasant to use sometimes the one and sometimes the other; so if the speech be always curiously exact, it will not be pleasing to the readers. Variety pleases nature, according to the saying: \"Alternating songs please the Camenae\" (Virgil, Ecl. III). Readers are pleased by variety in a writer's style — now raising it and making it weighty and polished, now lowering it and making it lighter and less cultured. The Greek elaborates: \"For just as it is harmful to drink wine alone, and likewise to drink water alone; but wine mixed with water makes a sweet and delightful grace (= brings a pleasing delight to the taste), so too the preparation of the speech (so that mixed with a certain pleasant temperance and moderation it may be graceful and well-formed) delights the hearing of those who read it, if it is read aloud by another, and the eyes if they read it themselves.\" Just as unmixed wine always drunk inflames the head and body, and pure water always drunk creates phlegm; but wine mixed with water moderates and tempers the heat of wine and the coldness of water and brings them to a pleasant mean — so speech either too weighty or too thin is disagreeable to readers and brings tedium; but speech moderate and reduced to a proper temperance is pleasing and joyful. So Lapide ends with his own characteristic note: variety, as well as moderation in all things, is pleasing, savoury, and delightful; without it satiety and distaste creep over everything in the world, as Cicero says and daily experience teaches.
